310015,MORRISTOWN,100 MADISON AVE,NJ,7962,-74.21686199999999,40.0911789
310019,PATERSON,703 MAIN ST,NJ,7503,-75.1327209,39.2829931
310021,TRENTON,601 HAMILTON AVE,NJ,8629,-74.7412866,40.216605
310022,BERLIN,WHITEHORSE PIKE AND TOWNSEND AVENUE,NJ,8009,-74.9166983,39.7826055
310029,CAMDEN,1600 HADDON AVENUE,NJ,8103,-75.0947329,39.9279279
310031,BROWNS MILLS,200 TRENTON ROAD,NJ,8015,-74.7839405,39.6553761
310032,VINELAND,1505 W SHERMAN AVE,NJ,8360,-75.0583484,39.4453066
310034,RED BANK,ONE RIVERVIEW PLAZA,NJ,7701,-74.0631812,40.3538638
310038,NEW BRUNSWICK,ONE ROBERT WOOD JOHNSON PL,NJ,8901,-74.4498466,40.4953282
310041,TOMS RIVER,99 RT 37 WEST,NJ,8755,-74.2165194,39.9649862
310045,ENGLEWOOD,350 ENGLE ST,NJ,7631,-73.9683297,40.9041925
310047,SOMERS POINT,1 EAST NEW YORK AVE,NJ,8244,-74.932417,39.026165
310048,SOMERVILLE,110 REHILL AVE,NJ,8876,-74.5952649,40.56811709999999
310050,DENVILLE,25 POCONO ROAD,NJ,7834,-74.4653213,40.8951563
310051,SUMMIT,99 BEAUVIOR AVE,NJ,7902,-74.3536189,40.7121248
310052,BRICK,425 JACK MARTIN BLVD,NJ,8724,-74.1313153,40.077298
310057,MOUNT HOLLY,175 MADISON AVE,NJ,8060,-74.43227139999999,40.7675808
310064,ATLANTIC CITY,1925 PACIFIC AVE,NJ,8401,-74.43424809999999,39.3585111
310070,NEW BRUNSWICK,254 EASTON AVE,NJ,8901,-74.45905599999999,40.50149080000001
310073,NEPTUNE,1945 RTE 33,NJ,7754,-74.0411463,40.2090302
310075,LONG BRANCH,300 SECOND AVENUE,NJ,7740,-74.0314424,40.1348929
310076,LIVINGSTON,94 OLD SHORT HILLS ROAD,NJ,7039,-74.3049261,40.763542
310081,WOODBURY,509 N BROAD ST,NJ,8096,-75.1500113,39.843931
310086,STRATFORD,18 EAST LAUREL ROAD,NJ,8084,-75.00812200000001,39.828202
310108,EDISON,65 JAMES STREET,NJ,8818,-74.35022699999999,40.5566276
310111,FREEHOLD,901 WEST MAIN STREET,NJ,7728,-75.059349,39.397953
310113,MANAHAWKIN,1140 RT 72 W,NJ,8050,-74.285275,39.7210809
320009,ALBUQUERQUE,601 DR MARTIN LUTHER KING JR AVE NE,NM,87102,-106.6397952,35.086215
320018,LAS CRUCES,2450 SOUTH TELSHOR BLVD,NM,88011,-106.7371439,32.29137620000001
320021,ALBUQUERQUE,1100 CENTRAL AVENUE SE,NM,87106,-106.635382,35.081573
320063,CARLSBAD,2430 WEST PIERCE,NM,88220,-104.2579987,32.4416443
320083,ALBUQUERQUE,504 ELM STREET NE,NM,87102,-106.6369353,35.087803
320085,LAS CRUCES,4311 EAST LOHMAN AVENUE,NM,88011,-106.7289538,32.3236645
320086,ROSWELL,117 EAST 19TH STREET,NM,88201,-104.5210746,33.4168883
330005,BUFFALO,"726 EXCHANGE STREET, SUITE 522",NY,14210,-78.8509431,42.8747648
330011,BINGHAMTON,169 RIVERSIDE DRIVE,NY,13905,-73.9789108,40.7916462
330013,ALBANY,43 NEW SCOTLAND AVENUE,NY,12208,-73.7764248,42.65341189999999
330023,POUGHKEEPSIE,45 READE PLACE,NY,12601,-74.0056531,40.7145734
330024,NEW YORK,ONE GUSTAVE L LEVY PLACE,NY,10029,-73.9536909,40.78998989999999
330028,STATEN ISLAND,355 BARD AVENUE,NY,10304,-74.10596199999999,40.6357924
330044,UTICA,1656 CHAMPLIN AVENUE,NY,13503,-75.2759556,43.09666989999999
330057,ALBANY,315 SOUTH MANNING BOULEVARD,NY,12208,-73.80371819999999,42.6558325
330059,BRONX,111 EAST 210TH STREET,NY,10467,-73.8797647,40.8801514
330067,POUGHKEEPSIE,241 NORTH ROAD,NY,12601,-74.133057,40.6216419
330078,BUFFALO,2157 MAIN STREET,NY,14214,-73.8188462,40.7102821
330090,ELMIRA,600 ROE AVENUE,NY,14905,-76.82820079999999,42.1002843
330101,NEW YORK,525 EAST 68TH STREET,NY,10021,-73.9539303,40.7643962
330106,MANHASSET,300 COMMUNITY DRIVE,NY,11030,-74.175707,40.5284712
330119,NEW YORK,100 EAST 77TH STREET,NY,10021,-73.9607736,40.7738805
330125,ROCHESTER,1425 PORTLAND AVENUE,NY,14621,-77.5867981,43.1927271
330126,MIDDLETOWN,707 EAST MAIN STREET,NY,10940,-73.8188462,40.7102821
330136,COOPERSTOWN,ONE ATWELL ROAD,NY,13326,-74.92318630000001,42.6960158
330140,SYRACUSE,301 PROSPECT AVENUE,NY,13203,-73.9884063,40.6628731
330153,SCHENECTADY,1101 NOTT STREET,NY,12308,-73.9165154,42.8201212
330158,SUFFERN,255 LAFAYETTE AVENUE,NY,10901,-73.99661619999999,40.7233834
330160,STATEN ISLAND,475 SEAVIEW AVENUE,NY,10305,-74.0858104,40.5844375
330167,MINEOLA,259 FIRST STREET,NY,11501,-73.9840124,40.6748469
330169,NEW YORK,FIRST AVENUE AT 16TH STREET,NY,10003,-73.9816158,40.7326491
330182,ROSLYN,100 PORT WASHINGTON BOULEVARD,NY,11576,-73.6704798,40.8045012
330185,PORT JEFFERSON,75 NORTH COUNTRY ROAD,NY,11777,-74.16362269999999,40.5886276
330188,LEWISTON,5300 MILITARY ROAD,NY,14092,-79.03233259999999,43.1542625
330191,GLENS FALLS,100 PARK STREET,NY,12801,-73.97896,40.751357
330194,BROOKLYN,4802 TENTH AVENUE,NY,11219,-74.0093145,40.7400284
330195,NEW HYDE PARK,270 - 05 76TH AVENUE,NY,11040,-73.7083135,40.7539312
330198,OCEANSIDE,ONE HEALTHY WAY,NY,11572,-73.6310463,40.6512461
330203,SYRACUSE,736 IRVING AVENUE,NY,13210,-73.9021245,40.6919297
330214,NEW YORK,550 FIRST AVENUE,NY,10016,-73.9743355,40.74206969999999
330222,SARATOGA SPRING,211 CHURCH STREET,NY,12866,-74.00665599999999,40.7165638
330224,KINGSTON,105 MARY'S AVENUE,NY,12401,-74.07120499999999,40.614981
330234,VALHALLA,100 WOODS RD,NY,10595,-74.162329,40.6240399
330236,BROOKLYN,506 SIXTH STREET,NY,11215,-73.98353,40.72504
330241,SYRACUSE,750 EAST ADAMS STREET,NY,13210,-73.9891366,40.6921809
330245,UTICA,2209 GENESEE STREET,NY,13501,-78.80163739999999,42.9174693
330250,PLATTSBURGH,75 BEEKMAN STREET,NY,12901,-74.0049386,40.7097114
330264,NEWBURGH,70 DUBOIS STREET,NY,12550,-74.129268,40.630045
330285,ROCHESTER,601 ELMWOOD AVE,NY,14642,-73.9714015,40.6275732
330286,WEST ISLIP,1000 MONTAUK HIGHWAY,NY,11795,-73.3508712,40.6841854
330304,WHITE PLAINS,41 EAST POST R0AD,NY,10601,-73.7693891,41.0260386
330394,JOHNSON CITY,33-57 HARRISON STREET,NY,13790,-75.9586088,42.1142335
330401,SMITHTOWN,50 ROUTE 25A,NY,11787,-73.99128069999999,40.7439071
340001,CONCORD,920 CHURCH ST N,NC,28025,-80.6013121,35.4386413
340002,ASHEVILLE,509 BILTMORE AVE,NC,28801,-82.54922200000001,35.576583
340004,HIGH POINT,601 N ELM ST  PO BOX HP-5,NC,27261,-79.01929969999999,35.7595731
340014,WINSTON-SALEM,3333 SILAS CREEK PARKWAY,NC,27103,-80.2973275,36.0760363
340017,HENDERSONVILLE,800 N JUSTICE ST,NC,28791,-82.4677383,35.3208531
340027,KINSTON,100 AIRPORT RD,NC,28501,-79.0569046,35.915359
340028,FAYETTEVILLE,1638 OWEN DRIVE P O BOX 2000,NC,28302,-78.93209449999999,35.0326463
340030,DURHAM,PO BOX 3708 DUMC  ERWIN RD,NC,27710,-79.01929969999999,35.7595731
340032,GASTONIA,2525 COURT DR,NC,28052,-81.13903619999999,35.2717527
340040,GREENVILLE,"2100 STANTONSBURG RD, PO BOX 6028",NC,27835,-77.4043973,35.607317
340047,WINSTON-SALEM,MEDICAL CENTER BOULEVARD,NC,27157,-80.2709339,36.0885459
340050,LUMBERTON,300 W 27 ST  PO BOX 1408,NC,28359,-79.0118523,34.6370791
340053,CHARLOTTE,200 HAWTHORNE LANE BOX 33549,NC,28233,-78.7192761,35.925543
340069,RALEIGH,3000 NEW BERN AVE,NC,27610,-78.5881394,35.7843921
340070,BURLINGTON,1240 HUFFMAN MILL RD PO BOX 202,NC,27216,-79.5012522,36.0618147
340073,RALEIGH,3400 WAKE FOREST RD,NC,27609,-78.617966,35.8286765
340091,GREENSBORO,1200 N ELM ST,NC,27401,-79.78658209999999,36.09102110000001
340098,CHARLOTTE,2001 VAIL AVE,NC,28207,-80.82126679999999,35.2103962
340109,ELIZABETH CITY,1144 N ROAD ST,NC,27909,-76.21877760000001,36.3233631
340113,CHARLOTTE,1000 BLYTHE BLVD,NC,28203,-80.83865340000001,35.2032096
340114,RALEIGH,4420 LAKE BOONE TRAIL,NC,27607,-78.7025385,35.8178703
340115,PINEHURST,155 MEMORIAL DRIVE,NC,28374,-78.0936799,35.0073998
340116,HICKORY,420 N CENTER ST,NC,28601,-81.33717519999999,35.7376001
340131,NEW BERN,2000 NEUSE BLVD,NC,28560,-77.0670252,35.1144026
340141,WILMINGTON,2131 S 17TH ST BOX 9000,NC,28402,-79.01929969999999,35.7595731
340143,HICKORY,810 FAIRGROVE CHURCH RD,NC,28602,-81.26728399999999,35.7138325
350002,BISMARCK,900 E BROADWAY,ND,58501,-103.6085222,48.1470007
350006,MINOT,407 3RD ST SE,ND,58701,-98.2900085,46.353867
350011,FARGO,801 BROADWAY NORTH,ND,58122,-96.78596999999999,46.88491339999999
350015,BISMARCK,300 N 7TH ST,ND,58506,-100.7822086,46.8079925
350019,GRAND FORKS,1200 S COLUMBIA RD,ND,58201,-97.0686922,47.910678
350070,FARGO,3000 32ND AVE SOUTH,ND,58104,-97.07162609999999,47.8901001
360006,COLUMBUS,3535 OLENTANGY RIVER RD,OH,43214,-83.05898599999999,40.246936
360008,PORTSMOUTH,1805 27TH STREET,OH,45662,-82.978,38.7532
360009,LIMA,1001 BELLEFONTAINE AVENUE,OH,45804,-83.1478818,40.5715618
360012,WESTERVILLE,500 SOUTH CLEVELAND AVENUE,OH,43081,-81.3932434,41.0383502
360017,COLUMBUS,111 SOUTH GRANT AVENUE,OH,43215,-82.9911888,39.9608078
360019,BARBERTON,155 5TH STREET N E,OH,44203,-81.5889497,41.0143666
360020,AKRON,525 EAST MARKET STREET,OH,44309,-81.5004891,41.0801891
360025,SANDUSKY,1111 HAYES AVENUE,OH,44870,-82.7101312,41.4459948
360027,AKRON,400 WABASH AVENUE,OH,44307,-81.53257409999999,41.0780464
360035,COLUMBUS,793 WEST STATE STREET,OH,43222,-81.1154868,40.9017939
360039,ZANESVILLE,2951 MAPLE AVENUE,OH,43701,-82.0160233,39.9743375
360041,PARMA,7007 POWERS BOULEVARD,OH,44129,-81.7313889,41.3818498
360048,TOLEDO,3000 ARLINGTON AVENUE,OH,43699,-83.6171189,41.6201255
360051,DAYTON,ONE WYOMING STREET,OH,45409,-84.1844696,39.745569
360052,DAYTON,2222 PHILADELPHIA DRIVE,OH,45406,-84.2327833,39.787958
360056,FAIRFIELD,3000 MACK ROAD,OH,45014,-84.5178964,39.312538
360059,CLEVELAND,2500 METROHEALTH DRIVE,OH,44109,-81.69753519999999,41.4620067
360064,YOUNGSTOWN,1044 BELMONT AVENUE,OH,44501,-80.65828139999999,41.1137989
360066,LIMA,730 WEST MARKET STREET,OH,45801,-81.54103599999999,41.095104
360068,TOLEDO,2142 NORTH COVE BOULEVARD,OH,43606,-83.5949906,41.6730403
360070,CANTON,1320 MERCY DRIVE NW,OH,44708,-81.39626899999999,40.8121341
360072,LANCASTER,401 NORTH EWING STREET,OH,43130,-82.57737209999999,39.7174127
360077,CLEVELAND,18101 LORAIN AVENUE,OH,44111,-81.8238665,41.4501194
360078,RAVENNA,6847 N CHESTNUT,OH,44266,-81.2493253,41.1755088
360079,KETTERING,3535 SOUTHERN BOULEVARD,OH,45429,-84.1917029,39.6982756
360084,CANTON,2600 SIXTH STREET SW,OH,44710,-81.4035536,40.7959671
360085,COLUMBUS,410 WEST 10TH AVENUE,OH,43210,-83.0177811,39.9942271
360086,SPRINGFIELD,100 MEDICAL CENTER DRIVE,OH,45504,-84.3152781,39.4982145
360095,FINDLAY,1900 SOUTH MAIN STREET,OH,45840,-81.527446,41.035016
360098,CONCORD,7590 AUBURN ROAD,OH,44077,-81.24655249999999,41.6627956
360112,TOLEDO,2213 CHERRY STREET,OH,43608,-83.5427929,41.6680317
360118,MANSFIELD,335 GLESSNER AVENUE,OH,44903,-82.5280879,40.7525748
360132,HAMILTON,630 EATON AVENUE,OH,45013,-84.57262999999999,39.415506
360133,DAYTON,405 GRAND AVENUE,OH,45405,-84.5620229,39.09755639999999
360134,CINCINNATI,375 DIXMYTH AVENUE,OH,45220,-84.52067269999999,39.1400349
360137,CLEVELAND,11100 EUCLID AVENUE,OH,44106,-81.6044201,41.5064272
360145,ELYRIA,630 EAST RIVER STREET,OH,44035,-82.09707999999999,41.366491
360147,MARIETTA,401 MATTHEW STREET,OH,45750,-81.46454399999999,39.430606
360155,MIDDLEBURG HEIG,18697 BAGLEY ROAD,OH,44130,-81.8320091,41.369962
360159,CHILLICOTHE,272 HOSPITAL ROAD,OH,45601,-82.968592,39.3959541
360161,WARREN,667 EASTLAND AVE SE,OH,44481,-80.77699539999999,41.2307534
360163,CINCINNATI,2139 AUBURN AVENUE,OH,45219,-84.51035399999999,39.1211392
360172,LORAIN,3700 KOLBE ROAD,OH,44053,-82.237613,41.4368849
360179,CINCINNATI,10500 MONTGOMERY ROAD,OH,45242,-84.34113450000001,39.2521092
360180,CLEVELAND,9500 EUCLID AVENUE,OH,44195,-81.62080449999999,41.50151950000001
360211,STEUBENVILLE,380 SUMMIT AVENUE,OH,43952,-80.7415553,41.1775963
360230,MAYFIELD HEIGHT,6780 MAYFIELD ROAD,OH,44124,-81.43560169999999,41.51904620000001
360262,TOLEDO,3404 SYLVANIA AVENUE,OH,43623,-83.62597319999999,41.6935593
370001,TULSA,1120 SOUTH UTICA AVENUE,OK,74104,-95.9681009,36.1470601
370016,ENID,600 SOUTH MONROE,OK,73701,-94.6268064,35.0438435
370028,OKLAHOMA CITY,3300 NORTHWEST EXPRESSWAY,OK,73112,-97.57619849999999,35.5290842
370037,OKLAHOMA CITY,1000 NORTH LEE AVENUE,OK,73101,-97.52319879999999,35.4780683
370056,LAWTON,3401 WEST GORE BOULVARD,OK,73505,-98.43673629999999,34.6089373
370091,TULSA,6161 SOUTH YALE,OK,74136,-95.9195026,36.0727771
370114,TULSA,1923 SOUTH UTICA AVENUE,OK,74104,-95.966082,36.1337159
370202,TULSA,8801 SOUTH 101ST EAST AVENUE,OK,74133,-95.8637246,36.0354626
370215,OKLAHOMA CITY,4050 WEST MEMORIAL ROAD,OK,73120,-97.5972163,35.6078203
370234,OKLAHOMA CITY,5200 EAST I-240 SERVICE ROAD,OK,73135,-97.42688129999999,35.3896937
380002,GRANTS PASS,500 SW RAMSEY AVENUE,OR,97527,-123.3426465,42.4211806
380004,PORTLAND,9205 SW BARNES ROAD,OR,97225,-122.7714597,45.5101233
380007,PORTLAND,2801 N GANTENBEIN AVENUE,OR,97227,-122.6698832,45.54263150000001
380014,CORVALLIS,3600 NW SAMARITAN DRIVE,OR,97330,-123.2526999,44.603243
380018,MEDFORD,2825 E BARNETT ROAD,OR,97504,-122.8334235,42.3175859
380020,SPRINGFIELD,1460 G STREET,OR,97477,-123.0036197,44.0532873
380047,BEND,2500 NE NEFF ROAD,OR,97701,-121.2694555,44.0678857
380051,SALEM,"890 OAK STREET, SE",OR,97301,-123.0341733,44.9324774
380075,MEDFORD,1111 CRATER LAKE AVENUE,OR,97504,-122.8622005,42.3396321
380089,TUALATIN,19300 SW 65TH AVENUE,OR,97062,-122.7416619,45.3785511
380090,COOS BAY,1775 THOMPSON ROAD,OR,97420,-124.2332975,43.3858304
380102,SPRINGFIELD,3333 RIVERBEND DRIVE,OR,97477,-123.0264752,44.080908
390001,SCRANTON,1822 MULBERRY STREET,PA,18510,-75.6457647,41.400639
390006,DANVILLE,100 NORTH ACADEMY AVENUE,PA,17822,-76.6052513,40.9678097
390009,ERIE,232 WEST 25TH STREET,PA,16544,-80.0792888,42.1112222
390013,LEWISBURG,ONE HOSPITAL DRIVE,PA,17837,-76.88641609999999,40.9795926
390031,POTTSVILLE,700 EAST NORWEGIAN STREET,PA,17901,-76.18851389999999,40.6907204
390044,READING,SIXTH AVENUE AND SPRUCE ST,PA,19603,-78.6677653,41.4899733
390045,WILLIAMSPORT,700 HIGH STREET,PA,17701,-79.9873504,41.947281
390046,YORK,1001 SOUTH GEORGE STREET,PA,17403,-76.7188384,39.9460359
390049,BETHLEHEM,801 OSTRUM STREET,PA,18015,-75.3935831,40.6098187
390050,PITTSBURGH,320 EAST NORTH AVENUE,PA,15212,-80.0037243,40.4570102
390057,SELLERSVILLE,700 LAWN AVENUE,PA,18960,-75.32621400000001,40.363583
390058,CARLISLE,361 ALEXANDER SPRING ROAD,PA,17015,-77.22310329999999,40.1834338
390063,ERIE,201 STATE STREET,PA,16550,-80.3211992,40.6881564
390073,ALTOONA,620 HOWARD AVENUE,PA,16601,-123.8079124,48.1347016
390086,DUBOIS,100 HOSPITAL AVENUE,PA,15801,-78.7751509,41.11492000000001
390100,LANCASTER,555 NORTH DUKE STREET,PA,17604,-76.3041266,40.0471678
390108,NORRISTOWN,POWELL & FORNANCE STREETS,PA,19401,-75.33533489999999,40.1245311
390110,JOHNSTOWN,1086 FRANKLIN STREET,PA,15905,-75.9163241,40.3334797
390111,PHILADELPHIA,34TH & SPRUCE STS,PA,19104,-79.9690938,40.4633942
390133,ALLENTOWN,PO BOX 689,PA,18105,-77.1945247,41.2033216
390137,WILKES-BARRE,575 NORTH RIVER STREET,PA,18764,-75.8666314,41.2584151
390139,BRYN MAWR,130 SOUTH BRYN MAWR AVE,PA,19010,-75.3212805,40.0187979
390145,GREENSBURG,532 WEST PITTSBURGH STREET,PA,15601,-79.5552299,40.3007363
390151,CHAMBERSBURG,112 NORTH SEVENTH STREET,PA,17201,-123.439034,48.113795
390153,PAOLI,255 WEST LANCASTER AVENUE,PA,19301,-75.3929859,40.0441818
390162,EASTON,250 SOUTH 21ST STREET,PA,18042,-75.1764029,39.949212
390164,PITTSBURGH,200 LOTHROP STREET,PA,15213,-79.9609827,40.4425606
390168,BUTLER,ONE HOSPITAL WAY,PA,16001,-79.8804145,40.8673467
390174,PHILADELPHIA,111 SOUTH 11TH STREET,PA,19107,-123.4420602,48.1106042
390179,WEST CHESTER,701 EAST MARSHALL ST,PA,19380,-75.60247609999999,39.9708793
390180,UPLAND,ONE MEDICAL CENTER BOULEVARD,PA,19013,-75.367874,39.856341
390195,WYNNEWOOD,100 LANCASTER AVE,PA,19096,-123.2349608,48.1029491
390197,ALLENTOWN,421 CHEW STREET,PA,18102,-80.3312756,40.8902509
390201,EAST STROUDSBUR,206 EAST BROWN STREET,PA,18301,-123.3900668,48.0940927
390223,PHILADELPHIA,51 NORTH 39TH STREET,PA,19104,-75.1990601,39.9583026
390225,EPHRATA,169 MARTIN AVENUE,PA,17522,-80.3919402,39.9343505
390226,PHILADELPHIA,800 SPRUCE STREET,PA,19107,-123.4660364,48.11034129999999
390231,ABINGTON,1200 OLD YORK ROAD,PA,19001,-75.1196381,40.120329
390237,SCRANTON,746 JEFFERSON AVENUE,PA,18501,-80.2597717,40.1785412
390256,HERSHEY,500 UNIVERSITY DRIVE,PA,17033,-79.6089593,39.996525
390258,LANGHORNE,LANGHORNE-NEWTOWN RD,PA,19047,-74.9294704,40.2002613
390265,PITTSBURGH,565 COAL VALLEY RD,PA,15236,-79.9334877,40.3184396
390268,STATE COLLEGE,1800 EAST PARK AVE,PA,16803,-123.4162179,48.10172739999999
390270,WILKES BARRE,100O EAST MOUNTAIN BOULEVARD,PA,18711,-123.4484911,48.0693712
410007,PROVIDENCE,593 EDDY STREET,RI,2902,-71.4110918,41.8112205
410009,WARWICK,455 TOLL GATE RD,RI,2886,-71.47813310000001,41.7053049
410012,PROVIDENCE,164 SUMMIT AVENUE,RI,2906,-71.3983599,41.8520397
420002,ROCK HILL,222 S HERLONG AVE,SC,29730,-81.05266,34.956853
420004,CHARLESTON,169 ASHLEY AVE,SC,29425,-79.946823,32.784352
420007,SPARTANBURG,101 E WOOD ST,SC,29303,-81.940232,34.9671629
420018,COLUMBIA,5 RICHLAND MEDICAL PARK,SC,29203,-81.03501539999999,34.0275803
420023,GREENVILLE,ONE ST FRANCIS DR,SC,29601,-82.4216866,34.84038
420026,COLUMBIA,2435 FOREST DR,SC,29204,-81.0132485,34.0141917
420027,ANDERSON,800 N FANT ST,SC,29621,-82.6464079,34.5115572
420049,CONWAY,300 SINGLETON RIDGE ROAD,SC,29526,-79.0017843,33.78555
420051,FLORENCE,555 E CHEVES ST BOX 8700,SC,29506,-81.1637245,33.836081
420067,BEAUFORT,955 RIBAUT RD,SC,29902,-80.6876069,32.4169762
420071,GREENWOOD,1325 SPRING STREET,SC,29646,-82.15736629999999,34.1757748
420073,WEST COLUMBIA,2720 SUNSET BLVD,SC,29169,-81.1143005,34.0060214
420078,GREENVILLE,701 GROVE RD,SC,29605,-82.411677,34.8192557
420079,CHARLESTON,9330 MEDICAL PLAZA DR,SC,29406,-80.07281239999999,32.9758743
420082,AIKEN,302 UNIVERSITY PARKWAY,SC,29801,-81.76184440000002,33.5712405
420085,MYRTLE BEACH,809 82ND PARKWAY BOX 7500,SC,29577,-81.1637245,33.836081
420087,CHARLESTON,316 CALHOUN ST,SC,29401,-81.80221379999999,33.83064340000001
420091,FLORENCE,805 PAMPLICO HWY BOX 100550,SC,29505,-81.1637245,33.836081
420098,MURRELLS INLET,4070 HIGHWAY 17 BY-PASS,SC,29576,-78.8676223,33.72980690000001
430012,YANKTON,501 SUMMIT,SD,57078,-97.12373559999999,44.9137223
430027,SIOUX FALLS,1305 W 18TH ST  PO BOX 5039,SD,57117,-96.7431672,43.5356179
430077,RAPID CITY,353 FAIRMONT BLVD  PO BOX 6000,SD,57701,-103.2252892,44.0573738
430095,SIOUX FALLS,4500 W 69TH ST,SD,57108,-96.780372,43.490919
440002,JACKSON,620 SKYLINE DRIVE,TN,38301,-84.4691539,35.9059166
440006,NASHVILLE,3441 DICKERSON PIKE,TN,37207,-86.74974329999999,36.2450139
440011,MARYVILLE,907 E LAMAR ALEXANDER PARKWAY,TN,37804,-83.958677,35.75649300000001
440012,BRISTOL,ONE MEDICAL PARK BLVD,TN,37620,-82.25674020000001,36.5857156
440015,KNOXVILLE,1924 ALCOA HIGHWAY,TN,37920,-83.9423405,35.9403083
440017,KINGSPORT,130 WEST RAVINE ROAD,TN,37662,-82.55483029999999,36.5540128
440029,FRANKLIN,4321 CAROTHERS PARKWAY,TN,37067,-86.8179916,35.9159522
440030,MORRISTOWN,908 W 4TH NORTH ST,TN,37814,-83.3055846,36.213142
440034,OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,TN,37830,-86.7998843,36.0761758
440035,CLARKSVILLE,651 DUNLOP LANE,TN,37040,-87.27050299999999,36.581991
440039,NASHVILLE,1161 21ST AVENUE SOUTH,TN,37232,-86.8010256,36.1437001
440048,MEMPHIS,6019 WALNUT GROVE ROAD,TN,38120,-89.8616512,35.1296682
440049,MEMPHIS,1265 UNION AVE SUITE 700,TN,38104,-90.0194288,35.1367739
440053,MURFREESBORO,1700 MEDICAL CENTER PARKWAY,TN,37129,-86.42433299999999,35.8607312
440059,COOKEVILLE,1 MEDICAL CENTER BOULEVARD,TN,38501,-88.82928319999999,35.6393487
440063,JOHNSON CITY,400 N STATE OF FRANKLIN RD,TN,37604,-82.38424979999999,36.3077445
440073,COLUMBIA,1224 TROTWOOD AVE,TN,38401,-87.0665466,35.606993
440082,NASHVILLE,"4220 HARDING RD, PO BOX 380",TN,37205,-86.8444772,36.1293178
440091,CHATTANOOGA,2525 DESALES AVE,TN,37404,-85.2603883,35.0413336
440104,CHATTANOOGA,975 E 3RD ST,TN,37403,-85.2905531,35.0490224
440120,KNOXVILLE,900 EAST OAK HILL AVENUE,TN,37917,-83.9266722,35.9924052
440125,KNOXVILLE,1901 W CLINCH AVE,TN,37916,-83.93659500000001,35.957471
440133,NASHVILLE,2000 CHURCH ST,TN,37236,-86.80245529999999,36.1538736
440137,SHELBYVILLE,2835 HWY 231 N,TN,37160,-87.64008369999999,36.1445187
440144,TULLAHOMA,1801 N JACKSON ST BOX 460,TN,37388,-86.5804473,35.5174913
440150,HERMITAGE,5655 FRIST BLVD,TN,37076,-86.6081411,36.17638960000001
440156,CHATTANOOGA,2333 MCCALLIE AVE,TN,37404,-85.267349,35.03466600000001
440161,NASHVILLE,2300 PATTERSON STREET,TN,37203,-86.8092298,36.1537564
440173,KNOXVILLE,9352 PARK WEST BLVD,TN,37923,-84.100877,35.9171266
440185,CLEVELAND,2305 CHAMBLISS AVE NW,TN,37311,-84.8693785,35.1774956
440189,JACKSON,367 HOSPITAL BLVD,TN,38305,-88.85405399999999,35.684413
440193,LEBANON,1411 BADDOUR PARKWAY,TN,37087,-86.32731199999999,36.220691
450007,KERRVILLE,551 HILL COUNTRY DRIVE,TX,78028,-99.1524297,30.0439245
450010,WICHITA FALLS,1600 11TH STREET,TX,76301,-95.55915019999999,30.7219553
450011,BRYAN,2801 FRANCISCAN DR,TX,77802,-96.3469679,30.6563472
450023,VICTORIA,2701 HOSPITAL DRIVE,TX,77901,-96.97775829999999,28.8130696
450029,LAREDO,1700 EAST SAUNDERS,TX,78044,-99.47798120000002,27.5324877
450033,HARLINGEN,2101 PEASE ST,TX,78550,-95.3596048,29.7460393
450034,BEAUMONT,2830 CALDER AVENUE,TX,77702,-94.1328757,30.0872387
450037,LONGVIEW,700 EAST MARSHALL AVENUE,TX,75601,-94.73072499999999,32.50091
450040,LUBBOCK,3615 19TH STREET,TX,79410,-101.8919033,33.5769634
450042,WACO,6901 MEDICAL PARKWAY,TX,76712,-97.1993991,31.5144321
450046,CORPUS CHRISTI,600 ELIZABETH STREET,TX,78404,-97.3949738,27.7778787
450051,DALLAS,1441 NORTH BECKLEY AVENUE,TX,75203,-96.8245185,32.7612144
450054,TEMPLE,2401 31ST ST,TX,76508,-101.867426,33.56597600000001
450056,AUSTIN,1201 W 38TH ST,TX,78705,-97.7455162,30.3050845
450058,SAN ANTONIO,111 DALLAS STREET,TX,78205,-96.6822002,32.865561
450064,ARLINGTON,800 W RANDOL MILL RD,TX,76012,-97.1155679,32.748647
450068,HOUSTON,6411 FANNIN,TX,77030,-95.39664599999999,29.7136105
450079,IRVING,1901 N MACARTHUR BLVD,TX,75061,-96.9603078,32.8346954
450083,TYLER,1000 SOUTH BECKHAM STREET,TX,75701,-95.2909844,32.3386431
450087,NORTH RICHLAND,4401 BOOTH CALLOWAY ROAD,TX,76180,-97.2135241,32.8292376
450102,TYLER,800 EAST DAWSON,TX,75701,-95.290577,32.342639
450132,ODESSA,500 W 4TH STREET,TX,79761,-96.9891584,30.8567511
450133,MIDLAND,2200 WEST ILLINOIS AVE,TX,79701,-96.8561568,32.7202165
450135,FORT WORTH,1301 PENNSYLVANIA AVENUE,TX,76104,-97.3391024,32.7372508
450137,FORT WORTH,1400 EIGHTH AVE,TX,76104,-97.34554659999999,32.7295479
450184,HOUSTON,1635  NORTH LOOP WEST,TX,77008,-95.430426,29.8115414
450193,HOUSTON,6720 BERTNER,TX,77030,-95.40040499999999,29.7078759
450196,PARIS,820 CLARKSVILLE ST,TX,75460,-95.5473155,33.6597655
